id,name,actors,directors,introduction,imgPath,status,playCount,doubanLink,doubanId,yearId,languageId,regionId,categoryId,createdAt,updatedAt
719,波西·杰克逊与魔兽之海,罗根·勒曼 亚历珊德拉·达达里奥 布兰登·T·杰克逊 道格拉斯·史密斯 ,托尔·弗洛伊德桑尔 ,电影《波西·杰克逊与魔兽之海》由《小屁孩日记》导演托尔·弗洛伊德桑尔执导，讲述波西·杰克逊在混血人集中营平静的度过七年级后，忽然日子就变的纷乱了起来，原本和同学间的躲避球竞赛，阴错阳差的变成了一场死亡游戏，丑陋的食人族巨无霸也跟着搅和其中，波西无意中发现，他们的家园和族人正遭遇空前的灾难，必须找到“金羊毛”，才能拯救众人，为了解除灾难，波西奋不顾身带着伙伴们共同踏上冒险的旅程，他们要到魔兽之海完成任务，才能取得金羊毛并拯救面临毁灭的混血人集中营，在这趟危机重重的冒险之旅中，他们将会遇到哪些惊人的意外难关?他们真的能够顺利的突破困难，并且让所有族人和希腊众神们幸免于难吗?,20131125045933.jpg,完结,702,NULL,NULL,5,1,1,1,1569943725,1569943725
720,马达加斯加企鹅：行动,Tom McGrath Jeff Bennett John Di Maggio James Patrick Stuart ,Nicholas Filippi Bret Haaland ,"当Alex,MartyGloria和Melman几个主角还在非洲悠闲度日（从《马达加斯加：逃往非洲》后），四只企鹅（首领Skipper,智囊Kowalski,最年轻的Private和最疯狂的Rico)已经回到了纽约中央动物园，并在此地执掌管理大权。与此同时他们还要执行各种秘密任务，时不时地他们就要从动物园逃出来执行任务。正当这一队企鹅觉得自己已经运筹帷幄之际，新邻居——Julien，一只狐猴王搬来动物园。现在企鹅们必须为动物园首领的宝座与之展开角逐。四只肥嘟嘟、憨态可掬的企鹅简直喜爱到了无以复加的程度。这四只可爱的小家伙在动画片《马达加斯加》中作为配角出场，但是，它们的风头绝对盖过那四个言谈举止行为动作故作牵强滑稽状的狮子斑马河马和长颈鹿！你可以在这部影片的“附属产品”——《TheMadagascarPenguinsinaChristmasCaper》（中文译名：马达加斯加企鹅帮圣诞恶搞记）中欣赏到它们的精彩演出。",20131125050026.jpg,完结,1029,NULL,NULL,2,1,1,1,1569943725,1569943725
721,金刚狼2,休·杰克曼 冈本多绪 福岛莉拉 真田广之 ,詹姆斯·曼高德 ,位于加拿大的深山老林，背负着永生之苦的“金刚狼”罗根（休·杰克曼HughJackman饰）隐居于此。在一次与猎人的冲突中，他得到东瀛女子雪生（福岛莉拉饰）的帮助。雪生是罗根二战期间的旧相识矢志田派来的下属，似乎不久于人世的老友渴望死去之间再见罗根一面。跨越重洋的罗根终于见到在虚弱的矢志田，对方希望他能够保护自己的孙女真理子（冈本多绪饰）。随着老人谢世，葬礼上突然战火点燃。罗根在雪生的帮助下拼死救出真理子，而矢志田的儿子信玄（真田广之饰）似乎另有所图。逃亡途中，罗根意外发现他丧失了自愈的能力，金刚狼最大的危机降临……本片根据弗兰克·米勒（FrankMiller）的原著漫画改编。,20131125050031.jpg,完结,2022,NULL,NULL,5,1,1,1,1569943726,1569943726
722,极乐空间,马特·达蒙 朱迪·福斯特 沙尔托·科普雷 艾莉丝·布拉加 ,尼尔·布洛姆坎普 ,22世纪中叶，地球并未借助文明和科技的进步变得更加美好，反而在各种贪欲荼毒之下变成毫无希望的废墟荒原。少数极度富有之人抛弃生身故乡，在漂浮于地球之上的空间站上建立了宛若天堂般美好的乐土，继续过着享乐奢靡的幸福生活。而绝大多数的穷苦人不得不留在千疮百孔的地球上，在绝望的混乱之中苟延残喘，同时被迫忍受各种严苛可笑的联邦法规的压迫。他们在富人建立起来的工业系统下努力赚取稀薄的营生，时而仰望苍穹，幻想着早日移民空间站开始新的生活。无奈在政府官员德拉库特（朱迪·福斯特JodieFoster饰）的铁腕掌控下，偷渡者一次次化作宇宙中的碎片。工作中受到强辐射的普通人麦克斯（马特·达蒙MattDamon饰），除非借助空间站先进的医疗系统，否则五天后将一命呜呼。纵使仅有一线生机，也要朝着极乐世界挺进……,20131125050900.jpg,完结,1586,NULL,NULL,5,1,1,1,1569943726,1569943726
723,20岁光阴不再来,Meg Jay,TED,"5天内，超过60万次浏览量的最新TED演讲“二十岁一去不再来”激起了世界各地的热烈讨论。MegJay身为临床心理治疗师，专门为20多岁的青年人提供各种咨询服务，她说：“当我还在念Ph.D.的时候遇到了第一位病人，一个26岁的女生向我倾诉她的爱情困惑。对于二十多岁的年轻男女来说，这也是再常见不过的了，所以我很自然地就陷入了附和的状态，随着她说,’三十岁会是新的二十岁’。事实也确实如此，事业发展，家庭建立，甚至死亡都是很遥远的事情。二十多岁花不完的就是时间，为爱情困惑下显得没什么大不了。”然而Meg的导师可不这么认为，他告诫Meg,“如果二十多岁的女孩难以走出错误的恋爱关系，那么很有可能日后她将进入错误的婚姻。”二十岁，常常被挂在嘴边的青春，常常被称为“再不疯狂就老了”的甜蜜光阴，在临床心理学来说又是人成长定性的重要时段，这十年将为日后几十年的职业和家庭树立了方向。许多人活到三十岁，四十岁感慨希望更早得到的人生智慧在Meg看来完全可以告知刚刚起步的青年人，因为那些所谓功成名就的人通常都在35岁左右迈入人生最关键的阶段，而二十多岁正是打基础的重要时间，人的大脑或者身体成熟度都在这段时间达到最高值。如果说孩童5岁前是智力开发的重要时刻，那么20多岁则是成人后发展的重要基石。Meg说，“要想获得成功，首先要有个计划，其次你要活得足够长看到计划实现。而那些以为二十多岁就是用来虚掷光阴的人正在消耗他们有所建树的时间成本，为了不投契的恋人苦恼，为了小事纠结，直到站在三十岁的门槛，猛然醒悟自己的未来还一片迷茫，身边人都安定下来，为了和大家保持一致，于是赶紧抓住身边的一个人结婚就好像大家在玩抢板凳的游戏。”",20131125051708.jpg,完结,1628,NULL,NULL,5,1,1,4,1569943726,1569943726
726,秦时明月之万里长城,荆天明 高月 项少羽 ,沈乐平 ,《秦时明月》的背景取自秦始皇统一六国到西楚霸王项羽攻陷咸阳时期，已被翻译成7国语言，发行至全球37个国家及地区。《万里长城》是《秦时明月》的第四部。自从机关城崩塌，墨家势力几乎全部清除。秦帝国又回到太平盛世迷梦中。咸阳宫中的始皇一边动用无数劳工修造万里长城，一边进行着更为精密的计划。现在这个计划已经接近完成，由阴阳家协助完成的巨艇“蜃楼”已经建造完毕。它壮丽精绝的身姿浮现海平面彼端，宛如人人梦想中的海上仙山。为了解开巨艇“蜃楼”的疑团，各家各派势力慢慢汇聚到这座平静的海边小城。此时，故事主角天明和少羽为了避开秦兵追捕，正在儒家庄园学习和生活。而接下来各种奇异事件在此地发生，小城的平静也被完全打破。“蜃楼”这巨艇即将驶往何方？各家各派势力为此慢慢聚集桑海，各种奇异事件在此发生，小城的平静也被完全打破。所有的生死仇，家国恨，都将在此刻凝结......,20131201041615.jpg,完结,8924,NULL,NULL,4,2,2,3,1569943727,1569943727
729,Q版秦时明月——笑闯江湖,NULL,NULL,话说秦王灭六国统一天下之后，依然不得安生，因为天下英雄群起而反抗秦国的暴虐，尤其是江湖第一剑客盖聂居然一个人就在残月谷打败了秦兵“千军”“万军”，令秦王很没面子...,20131202044939.jpg,完结,5322,NULL,NULL,2,2,2,3,1569943728,1569943728
730,到爱的距离,李晨 靳东 崔心心 李佳 ,简川訸 ,在一个医院背景中，专业出类拔萃的外科医生李睿（李晨饰）；行政管理手段另辟蹊径，引得漫天非议的青年院长凌远（靳东饰）；高傲暴躁其实内心苦闷的富商千金郁宁馨（崔心心饰）；冷静理智却过度压抑克制的医学生苏纯等，如何在现实的种种制约下，不懈地追求职业理想，努力地向爱走近的故事。本剧通过一个个有真实原型的病例，突出身为病患方对医疗方无可选择的依赖与渴求。这种真实的需求与如今尚局限的医疗技术，尤其是我国有限的，非常不平衡的医疗资源间的差距，这样的差距，造成了许多激烈的矛盾。在这种矛盾中，作为医生的主人公们对于职业理想有着不同理解和不同表现，当面对患者需要与医疗资源间的不平衡时，他们有无奈、有挣扎、有不满、有愤怒、有感悟、有成长，最终以不同形式固守了救死扶伤的理想。而兼为出色外科医生和科室乃至医院管理者的两位男主人公，更克服种种阻力、困难，甚至经历了各自感情生活上的难题与痛苦，以始终不变的坚韧，不断以更有效率、更优化的医院管理，努力为患者基本治疗需求和医生经济需求的双重底线拉近离。,20131202071335.jpg,完结,5007,NULL,NULL,5,2,2,2,1569943728,1569943728
731,我最好的敌人,莫里兹·布雷多 乔治·弗里德里希 Udo Samel ,沃夫冈·玛姆博格 ,故事开始于1930年的奥地利，犹太富翁维克多（莫里兹·布雷多MoritzBleibtreu饰）同女友莲娜（乌苏拉·斯特劳斯UrsulaStrauss饰）精心经营着他们的画廊，生意红火，鲁迪（乔治·弗里德里希GeorgFriedrich饰），一个如假包换的雅利安人，是他们两人共同的朋友，彼此之间感情十分要好。维克多收藏了一幅米开朗基罗的画作，没想到，这珍贵的画作成为了三人命运的转折点。战争爆发了，犹太人成为了纳粹屠杀的对象。维克多被投入了集中营，他所收藏的画作被如今已是那村军官的鲁迪没收了，它成为了纳粹们讨好意大利的“贡品”。没想到，画作被指证为赝品，鲁迪奉命找到了维克多，因为只有他知道真迹藏身于何处。,20131204105604.jpg,完结,390,NULL,NULL,3,6,1,1,1569943728,1569943728
732,希特勒的男孩,马克思·雷迈特 汤姆·希林 Jonas Jägermeyr 大卫·史崔梭德 ,丹尼斯·甘塞尔 ,1942年的德国，17岁的少年Friedrich（马克思·雷迈特MaxRiemelt饰）努力训练自己，梦想有朝一日能够加入纳粹的训练营。在通过重重考试之后，他获得了机会，然而他的父亲却极力反对，于是他伪造父亲在文书上签名，成功成为了训练营的一名成员，开始了每天艰苦的训练。在其中，他认识了Albrecht（汤姆·希林TomSchilling饰），一个德国军官的儿子，两人建立了深厚的友情。然而Albrecht却不热衷于纳粹，反而更喜欢文学和写作。Albrecht的父亲却希望儿子跟他一样，以后成为一名纳粹军官，两人矛盾不断。在训练营里，Friedrich和Albrecht发现了许多丑恶的现象，Friedrich的信仰开始有所动摇。而在一次水中训练中，Albrecht却再也没有从水中出来......本片获2003德国电影奖最佳原创剧本奖。,20131204110112.jpg,完结,756,NULL,NULL,1,6,1,1,1569943729,1569943729
733,死亡诗社,罗宾·威廉姆斯 伊桑·霍克 罗伯特·肖恩·莱纳德 乔西·查尔斯 ,彼得·威尔 ,威尔顿预备学院以其沉稳凝重的教学风格和较高的升学率闻名，作为其毕业班的学生，理想就是升入名校。新学期文学老师约翰·基汀（罗宾·威廉姆斯饰）的到来如同一阵春风，一反传统名校的严肃刻板。基汀带学生们在校史楼内聆听死亡的声音，反思生的意义；让男生们在绿茵场上宣读自己的理想；鼓励学生站在课桌上，用新的视角俯瞰世界。老师自由发散式的哲学思维让学生内心产生强烈的共鸣，他们渐渐学会自己思考与求索，勇敢的追问人生的路途，甚至违反门禁，成立死亡诗社，在山洞里击节而歌！基汀教授、基汀老师、基汀队长，他的教育宛若春风化雨，润物无声的留在每个人心里…,20131204110203.jpg,完结,935,NULL,NULL,1,1,1,1,1569943729,1569943729
734,天降奇兵,肖恩·康纳利 纳萨鲁丁·沙 皮塔·威尔逊 托尼·库兰 ,斯蒂芬·诺林顿 ,1899年的新旧世纪之交，欧洲各国处于难得的和平时期，然而一股新近崛起的邪恶势力在首脑“幽灵”的策划下，凭借当时人们闻所未闻的先进武器，在各国间制造误会与摩擦，妄想点燃世界大战的火焰。英国政府邀请隐居非洲的传奇冒险家艾伦·考特曼（SeanConnery饰）出山解决此次危机，艾伦虽对冒险心生厌倦，但不忍非洲大陆陷入战火，遂与女吸血鬼米娜、化身博士海德、透明人斯基纳、不老不死的英俊青年格雷、尼摩船长、美国特工汤姆·索亚组成绅士联盟，乘坐尼摩船长的鹦鹉号潜艇前往威尼斯阻止幽灵的阴谋。经威尼斯一役，联盟发现此次行动居然是幽灵安排好的棋局，一切只为取得联盟成员各自的超能本领以便实现他更大的野心，被激怒的绅士联盟前往冰雪覆盖下的北国，对幽灵的组织发起了最后的决战……,20131204110827.jpg,完结,870,NULL,NULL,1,1,1,1,1569943730,1569943730
735,邪恶力量第一季,Jared Padalecki Jensen Ackles Michael Busswood ,Jim Fitzpatrick ,迪恩（简森·阿克斯JensenAckles饰）和萨姆（贾德·帕达里克JaredPadalecki饰）是两兄弟，生在温切斯特家族的他们，血统里便带着与生俱来的责任——成为“猎人”，专门对付危害人类的恶魔与超自然力量。22年前，他们的母亲遭遇恶魔毒手，因此父亲约翰（杰弗里·迪恩·摩根JeffreyDeanMorgan饰）多年来一面试图追杀恶魔，一面训导两兄弟成为优秀猎人。不过，相比哥哥迪恩对“捕猎”的热衷，弟弟萨姆显然更爱普通生活，他进了斯坦福大学，有了美丽女友，一心要与古怪家庭脱离关系。怎料一次捕猎活动中父亲失踪，迪恩只能召来弟弟协助，萨姆先是勉为其难，但随着调查深入，他发现命中注定的事根本无法凭他个人力量改变……,20131205104656.jpg,完结,6523,NULL,NULL,1,1,1,2,1569943730,1569943730
